,ngram,qty
23985,la_cristiana_resolucion,1
23986,cristiana_resolucion_del,1
23987,resolucion_del_marquesrita,1
23988,del_marquesrita_es,1
23989,marquesrita_es_una,1
23990,es_una_gran,1
23991,una_gran_moza,1
23992,gran_moza_decia,1
23993,moza_decia_este,1
23994,decia_este_explayandose,1
23995,este_explayandose_parece,1
23996,explayandose_parece_sana,1
23997,parece_sana_como,1
23998,sana_como_una,1
23999,como_una_manzana,1
24000,una_manzana_y,1
24001,manzana_y_los,1
24002,y_los_hijos,1
24003,los_hijos_que,1
24004,hijos_que_tenga,1
24005,que_tenga_heredaran,1
24006,tenga_heredaran_su,1
24007,heredaran_su_buena,1
24008,su_buena_constitucion,1
24009,buena_constitucion_seran,1
24010,constitucion_seran_mas,1
24011,seran_mas_fuertes,1
24012,mas_fuertes_aun,1
24013,fuertes_aun_que,1
24014,aun_que_perucho,1
24015,que_perucho_el,1
24016,perucho_el_de,1
24017,el_de_sabelinoportuna,1
24018,de_sabelinoportuna_reminiscencia,1
24019,sabelinoportuna_reminiscencia_julian,1
24020,reminiscencia_julian_se,1
24021,julian_se_apresuraba,1
24022,se_apresuraba_a,1
24023,apresuraba_a_replicar,1
24024,a_replicar_sin,1
24025,replicar_sin_meterse,1
24026,sin_meterse_en,1
24027,meterse_en_honduras,1
24028,en_honduras_fisiologicasla,1
24029,honduras_fisiologicasla_casta,1
24030,fisiologicasla_casta_de,1
24031,casta_de_los,1
24032,senores_de_pardo,1
24033,de_pardo_es,1
24034,pardo_es_muy,1
24035,es_muy_saludable,1
24036,muy_saludable_gracias,1
24037,saludable_gracias_a,1
24038,gracias_a_diosuna,1
24039,a_diosuna_noche,1
24040,diosuna_noche_cambiaron,1
24041,noche_cambiaron_de,1
24042,cambiaron_de_sesgo,1
24043,de_sesgo_las,1
24044,sesgo_las_confidencias,1
24045,las_confidencias_entrando,1
24046,confidencias_entrando_en,1
24047,entrando_en_terreno,1
24048,en_terreno_sumamente,1
24049,terreno_sumamente_embarazoso,1
24050,sumamente_embarazoso_para,1
24051,embarazoso_para_julian,1
24052,para_julian_siempre,1
24053,julian_siempre_temeroso,1
24054,siempre_temeroso_de,1
24055,temeroso_de_que,1
24056,de_que_cualquier,1
24057,que_cualquier_desliz,1
24058,cualquier_desliz_de,1
24059,desliz_de_su,1
24060,su_lengua_desbaratase,1
24061,lengua_desbaratase_los,1
24062,desbaratase_los_proyectos,1
24063,los_proyectos_del,1
24064,proyectos_del_senorito,1
24065,del_senorito_y,2
24066,senorito_y_le,3
24067,y_le_echase,1
24068,le_echase_a,1
24069,echase_a_el,1
24070,a_el_sobre,1
24071,el_sobre_la,1
24072,sobre_la_conciencia,1
24073,la_conciencia_responsabilidad,1
24074,conciencia_responsabilidad_gravisimasabe,1
24075,responsabilidad_gravisimasabe_usted,1
24076,gravisimasabe_usted_insinuo,1
24077,usted_insinuo_don,1
24078,insinuo_don_pedro,1
24079,pedro_que_mi,1
24080,que_mi_prima,1
24081,mi_prima_rita,1
24082,prima_rita_se,1
24083,rita_se_me,1
24084,me_figura_algo,1
24085,figura_algo_casquivana,1
24086,algo_casquivana_por,1
24087,casquivana_por_el,1
24088,por_el_paseo,1
24089,el_paseo_va,1
24090,paseo_va_siempre,1
24091,va_siempre_entretenida,1
24092,siempre_entretenida_en,1
24093,entretenida_en_si,1
24094,en_si_la,1
24095,si_la_miran,1
24096,la_miran_o,1
24097,miran_o_no,1
24098,o_no_la,1
24099,no_la_miran,1
24100,la_miran_si,1
24101,miran_si_le,1
24102,si_le_dicen,1
24103,le_dicen_o,1
24104,dicen_o_no,1
24105,o_no_le,1
24106,no_le_dicen,1
24107,le_dicen_juraria,1
24108,dicen_juraria_que,1
24109,juraria_que_toma,1
24110,que_toma_varasque,1
24111,toma_varasque_toma,1
24112,varasque_toma_varas,1
24113,toma_varas_repitio,1
24114,varas_repitio_el,1
24115,repitio_el_capellan,1
24116,el_capellan_quedandose,1
24117,capellan_quedandose_en,1
24118,quedandose_en_ayunas,1
24119,en_ayunas_del,1
24120,ayunas_del_sentido,1
24121,del_sentido_de,1
24122,sentido_de_la,1
24123,de_la_frase,1
24124,la_frase_groserasi,1
24125,frase_groserasi_hombre,1
24126,groserasi_hombre_que,1
24127,hombre_que_se,1
24128,que_se_deja,1
24129,se_deja_querer,1
24130,deja_querer_vamos,1
24131,querer_vamos_y,1
24132,vamos_y_para,1
24133,y_para_casarse,1
24134,para_casarse_no,1
24135,casarse_no_es,1
24136,no_es_cosa,2
24137,es_cosa_de,2
24138,cosa_de_broma,1
24139,de_broma_que,1
24140,broma_que_la,1
24141,que_la_mujer,3
24142,la_mujer_las,1
24143,mujer_las_gaste,1
24144,las_gaste_con,1
24145,gaste_con_el,1
24146,con_el_primero,1
24147,el_primero_que,1
24148,primero_que_llegaquien,1
24149,que_llegaquien_lo,1
24150,llegaquien_lo_duda,1
24151,lo_duda_senorito,1
24152,duda_senorito_la,1
24153,senorito_la_prenda,1
24154,la_prenda_mas,1
24155,prenda_mas_esencial,1
24156,mas_esencial_en,1
24157,esencial_en_la,1
24158,la_mujer_es,1
24159,mujer_es_la,1
24160,es_la_honestidad,1
24161,honestidad_y_el,1
24162,y_el_recato,1
24163,el_recato_pero,1
24164,recato_pero_no,1
24165,pero_no_hay,1
24166,no_hay_que,6
24167,hay_que_fiarse,1
24168,que_fiarse_de,1
24169,fiarse_de_apariencias,1
24170,de_apariencias_la,1
24171,apariencias_la_senorita,1
24172,senorita_rita_tiene,1
24173,rita_tiene_el,1
24174,tiene_el_genio,1
24175,el_genio_asi,1
24176,genio_asi_franco,1
24177,asi_franco_y,1
24178,franco_y_alegrecreiase,1
24179,y_alegrecreiase_julian,1
24180,alegrecreiase_julian_salvado,1
24181,julian_salvado_con,1
24182,salvado_con_estas,1
24183,con_estas_evasivas,1
24184,estas_evasivas_cuando,1
24185,evasivas_cuando_a,1
24186,cuando_a_las,1
24187,a_las_pocas,1
24188,las_pocas_noches,1
24189,pocas_noches_don,1
24190,noches_don_pedro,1
24191,don_pedro_le,3
24192,pedro_le_apreto,1
24193,le_apreto_para,1
24194,apreto_para_que,1
24195,para_que_cantasedon,1
24196,que_cantasedon_julian,1
24197,cantasedon_julian_aqui,1
24198,julian_aqui_no,1
24199,aqui_no_valen,1
24200,no_valen_misterios,1
24201,valen_misterios_si,1
24202,misterios_si_he,1
24203,si_he_de,1
24204,he_de_casarme,1
24205,de_casarme_quiero,1
24206,casarme_quiero_al,1
24207,quiero_al_menos,1
24208,al_menos_saber,1
24209,menos_saber_con,1
24210,saber_con_quien,1
24211,con_quien_y,1
24212,quien_y_como,1
24213,y_como_apenas,1
24214,como_apenas_se,1
24215,apenas_se_reirian,1
24216,se_reirian_si,1
24217,reirian_si_porque,1
24218,si_porque_vengo,1
24219,porque_vengo_de,1
24220,vengo_de_los,1
24221,los_pazos_me,1
24222,pazos_me_diesen,1
24223,me_diesen_de,1
24224,diesen_de_buenas,1
24225,de_buenas_a,1
24226,buenas_a_primeras,1
24227,a_primeras_gato,1
24228,primeras_gato_por,1
24229,gato_por_liebre,1
24230,por_liebre_con,1
24231,liebre_con_razon,1
24232,con_razon_se,1
24233,razon_se_diria,1
24234,se_diria_que,1
24235,diria_que_sali,1
24236,que_sali_de,1
24237,sali_de_un,1
24238,de_un_soto,1
24239,un_soto_para,1
24240,soto_para_meterme,1
24241,para_meterme_en,1
24242,meterme_en_otro,1
24243,en_otro_no,1
24244,otro_no_sirve,1
24245,no_sirve_contestar,1
24246,sirve_contestar_que,1
24247,contestar_que_usted,1
24248,que_usted_no,4
24249,usted_no_sabe,1
24250,no_sabe_nada,1
24251,sabe_nada_usted,1
24252,nada_usted_se,1
24253,se_ha_criado,2
24254,ha_criado_en,2
24255,criado_en_esta,1
24256,en_esta_casa,4
24257,esta_casa_y,1
24258,casa_y_conoce,1
24259,y_conoce_a,1
24260,conoce_a_mis,1
24261,a_mis_primas,1
24262,mis_primas_desde,1
24263,primas_desde_que,1
24264,desde_que_nacio,2
24265,que_nacio_rita,1
24266,nacio_rita_rita,1
24267,rita_rita_es,1
24268,rita_es_mayor,1
24269,es_mayor_que,1
24270,mayor_que_usted,1
24271,usted_no_es,1
24272,no_es_verdadsi,1
24273,es_verdadsi_senor,1
24274,verdadsi_senor_respondio,1
24275,senor_respondio_julian,1
24276,respondio_julian_no,1
24277,julian_no_teniendo,1
24278,no_teniendo_por,1
24279,teniendo_por_cargo,1
24280,por_cargo_de,1
24281,cargo_de_conciencia,1
24282,de_conciencia_revelar,1
24283,conciencia_revelar_la,1
24284,revelar_la_edad,1
24285,la_edad_la,1
24286,edad_la_senorita,1
24287,senorita_rita_cumplira,1
24288,rita_cumplira_ahora,1
24289,cumplira_ahora_veintisiete,1
24290,ahora_veintisiete_o,1
24291,veintisiete_o_veintiocho,1
24292,o_veintiocho_anos,1
24293,veintiocho_anos_despues,1
24294,anos_despues_viene,1
24295,despues_viene_la,1
24296,viene_la_senorita,1
24297,la_senorita_manolita,3
24298,senorita_manolita_y,1
24299,manolita_y_la,1
24300,y_la_senorita,3
24301,la_senorita_marcelina,6
24302,senorita_marcelina_que,2
24303,marcelina_que_son,1
24304,que_son_seguidas,1
24305,son_seguidas_veintitres,1
24306,seguidas_veintitres_y,1
24307,veintitres_y_veintidos,1
24308,y_veintidos_porque,1
24309,veintidos_porque_en,1
24310,porque_en_medio,1
24311,en_medio_murieron,1
24312,medio_murieron_dos,1
24313,murieron_dos_ninos,1
24314,dos_ninos_varones,1
24315,ninos_varones_y,1
24316,varones_y_luego,1
24317,y_luego_la,1
24318,luego_la_senorita,1
24319,la_senorita_carmen,3
24320,senorita_carmen_veinte,1
24321,carmen_veinte_cuando,1
24322,veinte_cuando_nacio,1
24323,cuando_nacio_el,1
24324,nacio_el_senorito,1
24325,el_senorito_gabriel,3
24326,senorito_gabriel_que,1
24327,gabriel_que_andara,1
24328,que_andara_en,1
24329,andara_en_los,1
24330,en_los_diecisiete,1
24331,los_diecisiete_o,1
24332,diecisiete_o_poco,1
24333,o_poco_mas,2
24334,poco_mas_ya,1
24335,mas_ya_no,2
24336,no_se_pensaba,1
24337,se_pensaba_que,1
24338,pensaba_que_la,2
24339,que_la_senora,6
24340,la_senora_volviese,1
24341,senora_volviese_a,1
24342,volviese_a_tener,1
24343,a_tener_sucesion,1
24344,tener_sucesion_porque,1
24345,sucesion_porque_andaba,1
24346,porque_andaba_delicada,1
24347,andaba_delicada_y,1
24348,delicada_y_le,1
24349,y_le_probo,1
24350,le_probo_tan,1
24351,probo_tan_mal,1
24352,tan_mal_el,1
24353,mal_el_parto,1
24354,el_parto_que,1
24355,parto_que_fallecio,1
24356,que_fallecio_a,1
24357,fallecio_a_los,1
24358,a_los_pocos,2
24359,los_pocos_mesespues,1
24360,pocos_mesespues_usted,1
24361,mesespues_usted_debe,1
24362,usted_debe_conocer,1
24363,debe_conocer_perfectamente,1
24364,conocer_perfectamente_a,1
24365,perfectamente_a_rita,1
24366,a_rita_cante,1
24367,rita_cante_usted,1
24368,cante_usted_easenorito,1
24369,usted_easenorito_a,1
24370,easenorito_a_la,1
24371,a_la_verdad,2
24372,la_verdad_yo,1
24373,verdad_yo_me,1
24374,yo_me_crie,1
24375,me_crie_en,1
24376,crie_en_esta,1
24377,esta_casa_es,1
24378,casa_es_cierto,1
24379,es_cierto_pero,1
24380,cierto_pero_sin,1
24381,pero_sin_manualizarme,1
24382,sin_manualizarme_con,1
24383,manualizarme_con_los,1
24384,los_senores_porque,1
24385,senores_porque_mi,1
24386,porque_mi_clase,1
24387,mi_clase_era,1
24388,clase_era_otra,1
24389,era_otra_muy,1
24390,otra_muy_distinta,1
24391,muy_distinta_y,1
24392,distinta_y_mi,1
24393,y_mi_madre,1
24394,mi_madre_que,1
24395,madre_que_era,1
24396,era_muy_piadosa,1
24397,muy_piadosa_no,1
24398,piadosa_no_me,1
24399,no_me_permitio,1
24400,me_permitio_jamas,1
24401,permitio_jamas_juntarme,1
24402,jamas_juntarme_con,1
24403,juntarme_con_las,1
24404,con_las_senoritas,3
24405,las_senoritas_para,1
24406,senoritas_para_jugar,1
24407,para_jugar_ni,1
24408,jugar_ni_nada,1
24409,ni_nada_por,1
24410,nada_por_razones,1
24411,por_razones_de,1
24412,razones_de_decoro,1
24413,de_decoro_ya,1
24414,decoro_ya_usted,1
24415,ya_usted_me,1
24416,usted_me_comprende,1
24417,me_comprende_con,1
24418,comprende_con_el,1
24419,senorito_gabriel_si,1
24420,gabriel_si_que,1
24421,si_que_tuve,1
24422,que_tuve_algun,1
24423,tuve_algun_trato,1
24424,algun_trato_lo,1
24425,trato_lo_que,1
24426,es_con_las,1
24427,las_senoritas_buenos,1
24428,senoritas_buenos_dias,1
24429,buenos_dias_y,1
24430,dias_y_buenas,1
24431,y_buenas_noches,1
24432,buenas_noches_cuando,1
24433,noches_cuando_las,1
24434,cuando_las_encontraba,1
24435,las_encontraba_en,1
24436,encontraba_en_los,1
24437,en_los_pasillos,1
24438,los_pasillos_luego,1
24439,pasillos_luego_ya,1
24440,luego_ya_fui,1
24441,ya_fui_al,1
24442,fui_al_seminariobah,1
24443,al_seminariobah_bah,1
24444,seminariobah_bah_tiene,1
24445,bah_tiene_usted,1
24446,de_cuentos_harto,1
24447,cuentos_harto_estara,1
24448,harto_estara_usted,1
24449,estara_usted_de,1
24450,usted_de_saber,1
24451,de_saber_cosas,1
24452,saber_cosas_de,1
24453,cosas_de_las,2
24454,de_las_chicas,2
24455,las_chicas_basta,1
24456,chicas_basta_su,1
24457,basta_su_madre,1
24458,su_madre_de,1
24459,madre_de_usted,1
24460,de_usted_para,1
24461,usted_para_enterarle,1
24462,para_enterarle_acerte,1
24463,enterarle_acerte_se,1
24464,acerte_se_ha,1
24465,se_ha_puesto,1
24466,ha_puesto_usted,1
24467,puesto_usted_colorado,1
24468,usted_colorado_aja,1
24469,colorado_aja_por,1
24470,aja_por_ahi,1
24471,por_ahi_vamos,1
24472,ahi_vamos_bien,1
24473,vamos_bien_a,1
24474,bien_a_ver,1
24475,a_ver_con,1
24476,ver_con_que,1
24477,con_que_cara,1
24478,que_cara_me,1
24479,cara_me_niega,1
24480,me_niega_que,1
24481,niega_que_su,1
24482,que_su_madre,2
24483,su_madre_le,2
24484,madre_le_ha,1
24485,le_ha_informado,1
24486,ha_informado_de,1
24487,informado_de_algunas,1
24488,de_algunas_cosillasjulian,1
24489,algunas_cosillasjulian_se,1
24490,cosillasjulian_se_torno,1
24491,se_torno_purpureo,1
24492,torno_purpureo_que,1
24493,purpureo_que_si,1
24494,que_si_le,3
24495,si_le_habian,2
24496,le_habian_contado,2
24497,habian_contado_pues,1
24498,contado_pues_no,1
24499,pues_no_habian,1
24500,no_habian_de,1
24501,habian_de_contarle,1
24502,de_contarle_desde,1
24503,contarle_desde_su,1
24504,desde_su_llegada,1
24505,su_llegada_la,1
24506,llegada_la_venerable,1
24507,la_venerable_duena,1
24508,venerable_duena_que,1
24509,duena_que_regia,1
24510,que_regia_el,1
24511,regia_el_llavero,1
24512,el_llavero_en,1
24513,llavero_en_casa,1
24514,en_casa_de,5
24515,casa_de_la,4
24516,la_lage_no,2
24517,lage_no_habia,1
24518,no_habia_cogido,1
24519,habia_cogido_a,1
24520,cogido_a_solas,1
24521,a_solas_a,1
24522,solas_a_su,1
24523,su_hijo_un,1
24524,hijo_un_minuto,1
24525,un_minuto_sin,1
24526,minuto_sin_ceder,1
24527,sin_ceder_a,1
24528,ceder_a_la,2
24529,a_la_comezon,1
24530,la_comezon_de,1
24531,comezon_de_tocar,1
24532,de_tocar_ciertos,1
24533,tocar_ciertos_asuntos,1
24534,ciertos_asuntos_que,1
24535,asuntos_que_unicamente,1
24536,que_unicamente_con,1
24537,unicamente_con_varones,1
24538,con_varones_graves,1
24539,varones_graves_y,1
24540,graves_y_religiosos,1
24541,y_religiosos_pueden,1
24542,religiosos_pueden_conferirse,1
24543,pueden_conferirse_misia,1
24544,conferirse_misia_rosario,1
24545,misia_rosario_no,1
24546,rosario_no_lo,1
24547,no_lo_iba,1
24548,lo_iba_a,1
24549,iba_a_charlar,1
24550,a_charlar_con,1
24551,charlar_con_otras,1
24552,con_otras_comadres,1
24553,otras_comadres_envidiosas,1
24554,comadres_envidiosas_eso,1
24555,envidiosas_eso_no,1
24556,eso_no_por,1
24557,no_por_algo,1
24558,por_algo_comia,1
24559,algo_comia_el,1
24560,comia_el_pan,1
24561,el_pan_de,1
24562,pan_de_don,1
24563,de_don_manuel,4
24564,manuel_pardo_pero,1
24565,pardo_pero_con,1
24566,pero_con_la,2
24567,con_la_gente,2
24568,la_gente_grave,1
24569,gente_grave_y,1
24570,grave_y_de,2
24571,y_de_buen,1
24572,de_buen_consejo,1
24573,buen_consejo_v,1
24574,consejo_v_g,1
24575,v_g_su,1
24576,g_su_confesor,1
24577,su_confesor_don,1
24578,confesor_don_vicente,1
24579,don_vicente_el,1
24580,vicente_el_canonigo,1
24581,el_canonigo_y,1
24582,canonigo_y_julian,1
24583,y_julian_aquel,2
24584,julian_aquel_pedazo,1
24585,aquel_pedazo_de,1
24586,pedazo_de_sus,1
24587,de_sus_entranas,1
24588,sus_entranas_elevado,1
24589,entranas_elevado_a,1
24590,elevado_a_la,1
24591,a_la_mas,2
24592,la_mas_alta,1
24593,mas_alta_dignidad,1
24594,alta_dignidad_que,1
24595,dignidad_que_cabe,1
24596,que_cabe_en,1
24597,cabe_en_la,2
24598,en_la_tierra,3
24599,la_tierra_quien,1
24600,tierra_quien_le,1
24601,quien_le_vedaba,1
24602,le_vedaba_el,1
24603,vedaba_el_gustazo,1
24604,el_gustazo_de,1
24605,gustazo_de_juzgar,1
24606,de_juzgar_a,1
24607,juzgar_a_su,1
24608,su_modo_la,1
24609,modo_la_conducta,1
24610,la_conducta_del,1
24611,conducta_del_amo,1
24612,del_amo_y,1
24613,amo_y_las,1
24614,senoritas_de_alardear,1
24615,de_alardear_de,1
24616,alardear_de_discrecion,1
24617,de_discrecion_censurando,1
24618,discrecion_censurando_melosa,1
24619,censurando_melosa_y,1
24620,melosa_y_compasivamente,1
24621,y_compasivamente_algunos,1
24622,compasivamente_algunos_de,1
24623,algunos_de_sus,1
24624,de_sus_actos,2
24625,sus_actos_que,1
24626,actos_que_ella,1
24627,que_ella_si,1
24628,ella_si_fuese,1
24629,si_fuese_senora,1
24630,fuese_senora_no,1
24631,senora_no_realizaria,1
24632,no_realizaria_jamas,1
24633,realizaria_jamas_y,1
24634,jamas_y_de,1
24635,y_de_oir,1
24636,de_oir_que,1
24637,oir_que_personas,1
24638,que_personas_de,1
24639,personas_de_respeto,1
24640,de_respeto_alababan,1
24641,respeto_alababan_mucho,1
24642,alababan_mucho_su,1
24643,mucho_su_cordura,1
24644,su_cordura_y,1
24645,cordura_y_conformaban,1
24646,y_conformaban_del,1
24647,conformaban_del_todo,1
24648,del_todo_con,1
24649,todo_con_su,2
24650,con_su_dictamen,1
24651,su_dictamen_que,1
24652,dictamen_que_si,1
24653,habian_contado_a,1
24654,contado_a_julian,1
24655,a_julian_dios,1
24656,julian_dios_bendito,1
24657,dios_bendito_pero,1
24658,bendito_pero_una,1
24659,pero_una_cosa,1
24660,una_cosa_era,1
24661,cosa_era_que,1
24662,era_que_se,1
24663,que_se_lo,4
24664,se_lo_hubiesen,1
24665,lo_hubiesen_contado,1
24666,hubiesen_contado_y,1
24667,contado_y_otra,1
24668,y_otra_que,1
24669,otra_que_el,1
24670,que_el_lo,1
24671,el_lo_pudiese,1
24672,lo_pudiese_repetir,1
24673,pudiese_repetir_como,1
24674,repetir_como_revelar,1
24675,como_revelar_la,1
24676,revelar_la_mania,1
24677,la_mania_de,3
24678,mania_de_la,2
24679,de_la_senorita,10
24680,senorita_carmen_empenada,1
24681,carmen_empenada_en,1
24682,empenada_en_casarse,1
24683,en_casarse_contra,1
24684,casarse_contra_viento,1
24685,contra_viento_y,1
24686,viento_y_marea,1
24687,y_marea_de,1
24688,marea_de_su,1
24689,su_padre_con,1
24690,padre_con_un,1
24691,con_un_estudiantillo,1
24692,un_estudiantillo_de,1
24693,estudiantillo_de_medicina,1
24694,de_medicina_un,1
24695,medicina_un_nadie,1
24696,un_nadie_hijo,1
24697,nadie_hijo_de,1
24698,hijo_de_un,1
24699,de_un_herrador,1
24700,un_herrador_de,1
24701,herrador_de_pueblo,1
24702,de_pueblo_oh,1
24703,pueblo_oh_baldon,1
24704,oh_baldon_para,1
24705,baldon_para_la,1
24706,para_la_preclara,1
24707,la_preclara_estirpe,1
24708,preclara_estirpe_de,1
24709,estirpe_de_los,1
24710,de_los_pardos,2
24711,los_pardos_un,1
24712,pardos_un_loco,1
24713,un_loco_de,1
24714,loco_de_atar,1
24715,de_atar_que,1
24716,atar_que_la,1
24717,que_la_comprometia,1
24718,la_comprometia_siguiendola,1
24719,comprometia_siguiendola_por,1
24720,siguiendola_por_todas,1
24721,todas_partes_a,1
24722,partes_a_modo,1
24723,a_modo_de,2
24724,modo_de_perrito,1
24725,de_perrito_faldero,1
24726,perrito_faldero_y,1
24727,faldero_y_de,1
24728,y_de_quien,1
24729,de_quien_ademas,1
24730,quien_ademas_se,1
24731,ademas_se_aseguraba,1
24732,se_aseguraba_que,1
24733,aseguraba_que_era,1
24734,era_un_materialista,1
24735,un_materialista_metido,1
24736,materialista_metido_en,1
24737,metido_en_sociedades,1
24738,en_sociedades_secretas,1
24739,sociedades_secretas_como,1
24740,secretas_como_divulgar,1
24741,como_divulgar_que,1
24742,divulgar_que_la,1
24743,que_la_senorita,4
24744,senorita_manolita_hacia,1
24745,manolita_hacia_novenas,1
24746,hacia_novenas_a,1
24747,novenas_a_san,1
24748,a_san_antonio,1
24749,san_antonio_para,1
24750,antonio_para_que,1
24751,para_que_don,1
24752,que_don_victor,1
24753,la_formoseda_se,1
24754,formoseda_se_determinase,1
24755,se_determinase_a,1
24756,determinase_a_pedirla,1
24757,a_pedirla_llegando,1
24758,pedirla_llegando_al,1
24759,llegando_al_extremo,1
24760,extremo_de_escribir,1
24761,de_escribir_a,1
24762,escribir_a_don,1
24763,a_don_victor,1
24764,don_victor_cartas,1
24765,victor_cartas_anonimas,1
24766,cartas_anonimas_indisponiendole,1
24767,anonimas_indisponiendole_con,1
24768,indisponiendole_con_otras,1
24769,con_otras_senoritas,1
24770,otras_senoritas_cuya,1
24771,senoritas_cuya_casa,1
24772,cuya_casa_frecuentaba,1
24773,casa_frecuentaba_y,1
24774,frecuentaba_y_sobre,1
24775,y_sobre_todo,4
24776,sobre_todo_como,1
24777,todo_como_indicar,1
24778,como_indicar_ni,1
24779,indicar_ni_lo,1
24780,ni_lo_mas,1
24781,lo_mas_somero,1
24782,mas_somero_y,1
24783,somero_y_minimo,1
24784,y_minimo_de,1
24785,minimo_de_aquello,1
24786,de_aquello_de,1
24787,aquello_de_la,1
24788,senorita_rita_que,1
24789,rita_que_maliciosamente,1
24790,que_maliciosamente_interpretado,1
24791,maliciosamente_interpretado_tanto,1
24792,interpretado_tanto_podia,1
24793,tanto_podia_danar,1
24794,podia_danar_a,1
24795,danar_a_su,1
24796,a_su_honra,1
24797,su_honra_antes,1
24798,honra_antes_le,1
24799,antes_le_arrancasen,1
24800,le_arrancasen_la,1
24801,arrancasen_la_lenguasenorito,1
24802,la_lenguasenorito_balbucio,1
24803,lenguasenorito_balbucio_yo,1
24804,balbucio_yo_creo,1
24805,yo_creo_que,1
24806,creo_que_las,1
24807,que_las_senoritas,3
24808,las_senoritas_son,2
24809,senoritas_son_muy,1
24810,son_muy_buenas,1
24811,muy_buenas_e,1
24812,buenas_e_incapaces,1
24813,e_incapaces_de,1
24814,incapaces_de_faltar,1
24815,de_faltar_en,1
